11158.4 0.999455 
11158.9 0.996831 
11159.5 0.994692 
11160.1 0.992817 
11160.7 0.991008 
11161.3 0.989399 
11161.8 0.987777 
11162.4 0.985968 
11163 0.984257 
11163.6 0.982618 
11164.2 0.981188 
11164.8 0.980239 
11165.4 0.97976 
11166 0.979801 
11166.7 0.980509 
11167.3 0.981659 
11167.9 0.983418 
11168.5 0.985964 
11169.2 0.98924 
11169.8 0.99296 
11170.4 0.997348 
11171 1.00241 
11171.7 1.00753 
11172.3 1.01263 
11173 1.01784 
11173.6 1.02281 
11174.3 1.02732 
11174.9 1.03104 
11175.6 1.03373 
11176.2 1.03545 
11176.9 1.03628 
11177.6 1.0362 
11178.2 1.03509 
11178.9 1.03354 
11179.6 1.03142 
11180.2 1.02936 
11180.9 1.0274 
11181.6 1.02576 
11182.3 1.02436 
11183 1.0231 
11183.7 1.02171 
11184.4 1.02029 
11185.1 1.01888 
11185.8 1.01735 
11186.5 1.01585 
11187.2 1.01436 
11187.9 1.01307 
11188.6 1.01197 
11189.3 1.01107 
11190 1.00989 
11190.8 1.00845 
11191.5 1.00642 
11192.2 1.00365 
11193 1.00019 
11193.7 0.996448 
11194.4 0.992833 
11195.2 0.989757 
11195.9 0.987542 
11196.7 0.98595 
11197.4 0.985445 
11198.2 0.985712 
11198.9 0.986641 
11199.7 0.988159 
11200.4 0.990108 
11201.2 0.992424 
11202 0.994807 
11202.7 0.997341 
11203.5 0.999573 
11204.3 1.00116 
11205.1 1.00171 
11205.9 1.00103 
11206.6 0.99868 
11207.4 0.99469 
11208.2 0.989148 
11209 0.982604 
11209.8 0.97532 
11210.6 0.968113 
11211.4 0.96124 
11212.2 0.955283 
11213.1 0.950229 
11213.9 0.94648 
11214.7 0.943826 
11215.5 0.94216 
11216.3 0.941168 
11217.1 0.940709 
11218 0.940425 
11218.8 0.939683 
11219.6 0.940099 
11220.5 0.94102 
11221.3 0.940652 
11222.2 0.940841 
11223 0.941994 
11223.9 0.94383 
11224.7 0.946368 
11225.6 0.949628 
11226.4 0.953239 
11227.3 0.956919 
11228.2 0.960919 
11229 0.965162 
11229.9 0.969714 
11230.8 0.974425 
11231.7 0.979373 
11232.5 0.984187 
11233.4 0.989187 
11234.3 0.994054 
11235.2 0.998843 
11236.1 1.00299 
11237 1.00645 
11237.9 1.009 
11238.8 1.01039 
11239.7 1.01092 
11240.6 1.01082 
11241.5 1.01029 
11242.4 1.00957 
11243.4 1.00903 
11244.3 1.00829 
11245.2 1.00783 
11246.1 1.00768 
11247 1.00746 
11248 1.00722 
11248.9 1.00629 
11249.9 1.00448 
11250.8 1.00227 
11251.7 0.999675 
11252.7 0.997132 
11253.6 0.995011 
11254.6 0.993053 
11255.6 0.991231 
11256.5 0.989357 
11257.5 0.987148 
11258.4 0.984352 
11259.4 0.980915 
11260.4 0.977229 
11261.4 0.97338 
11262.3 0.969671 
11263.3 0.966101 
11264.3 0.962617 
11265.3 0.959448 
11266.3 0.95625 
11267.3 0.953146 
11268.3 0.949973 
11269.3 0.946932 
11270.3 0.944084 
11271.3 0.941536 
11272.3 0.939262 
11273.3 0.937416 
11274.3 0.935829 
11275.3 0.934198 
11276.4 0.932938 
11277.4 0.931799 
11278.4 0.930846 
11279.4 0.930215 
11280.5 0.929846 
11281.5 0.929316 
11282.5 0.928398 
11283.6 0.927255 
11284.6 0.925588 
11285.7 0.923908 
11286.7 0.922452 
11287.8 0.921704 
11288.8 0.921618 
11289.9 0.92259 
11291 0.924658 
11292 0.927581 
11293.1 0.931209 
11294.2 0.934983 
11295.3 0.938487 
11296.3 0.941488 
11297.4 0.943966 
11298.5 0.945762 
11299.6 0.946942 
11300.7 0.947301 
11301.8 0.946876 
11302.9 0.945789 
11304 0.944368 
11305.1 0.942855 
11306.2 0.94162 
11307.3 0.940951 
11308.4 0.940835 
11309.5 0.941359 
11310.6 0.942434 
11311.7 0.943927 
11312.9 0.945641 
11314 0.947404 
11315.1 0.949171 
11316.3 0.950879 
11317.4 0.952492 
11318.5 0.954127 
11319.7 0.955676 
11320.8 0.956992 
11322 0.958743 
11323.1 0.960804 
11324.3 0.96237 
11325.4 0.964345 
11326.6 0.965451 
11327.8 0.966509 
11328.9 0.966418 
11330.1 0.96556 
11331.3 0.963664 
11332.5 0.961504 
11333.6 0.958435 
11334.8 0.954939 
11336 0.951391 
11337.2 0.948632 
11338.4 0.945151 
11339.6 0.942432 
11340.8 0.940031 
11342 0.938163 
11343.2 0.936652 
11344.4 0.935336 
11345.6 0.933666 
11346.8 0.932125 
11348 0.929137 
11349.2 0.927017 
11350.5 0.923989 
11351.7 0.92081 
11352.9 0.917716 
11354.1 0.915041 
11355.4 0.909099 
11356.6 0.907727 
11357.9 0.904106 
11359.1 0.900773 
11360.3 0.897494 
11361.6 0.894216 
11362.9 0.890492 
11364.1 0.888767 
11365.4 0.88598 
11366.6 0.883518 
11367.9 0.881912 
11369.2 0.880958 
11370.4 0.880501 
11371.7 0.880285 
11373 0.88058 
11374.2 0.881195 
11375.5 0.882873 
11376.8 0.885188 
11378.1 0.887634 
11379.4 0.889588 
11380.7 0.891777 
11382 0.89355 
11383.3 0.89585 
11384.6 0.897857 
11385.9 0.899601 
11387.2 0.90136 
11388.5 0.902561 
11389.8 0.904394 
11391.2 0.906141 
11392.5 0.907528 
11393.8 0.908472 
11395.1 0.909094 
11396.5 0.909653 
11397.8 0.909668 
11399.1 0.909638 
11400.5 0.90939 
11401.8 0.908834 
11403.2 0.908354 
11404.5 0.90781 
11405.9 0.907288 
11407.2 0.906627 
11408.6 0.905804 
11410 0.904585 
11411.3 0.903142 
11412.7 0.901695 
11414.1 0.900455 
11415.4 0.899277 
11416.8 0.898468 
11418.2 0.897872 
11419.6 0.897654 
11421 0.897509 
11422.3 0.897343 
11423.7 0.897055 
11425.1 0.896344 
11426.5 0.89525 
11427.9 0.894028 
11429.3 0.89262 
11430.7 0.891025 
11432.1 0.889429 
11433.6 0.887978 
11435 0.886668 
11436.4 0.885531 
11437.8 0.884601 
11439.2 0.883363 
11440.7 0.882163 
11442.1 0.881011 
11443.5 0.879984 
11445 0.878822 
11446.4 0.877557 
11447.9 0.876116 
11449.3 0.874208 
11450.8 0.872311 
11452.2 0.870305 
11453.7 0.86812 
11455.1 0.865758 
11456.6 0.863252 
11458.1 0.860646 
11459.5 0.858223 
11461 0.855924 
11462.5 0.853822 
11463.9 0.852174 
11465.4 0.850812 
11466.9 0.849615 
11468.4 0.848503 
11469.9 0.847407 
11471.4 0.846168 
11472.9 0.844859 
11474.4 0.843255 
11475.9 0.842329 
11477.4 0.840783 
11478.9 0.839583 
11480.4 0.838765 
11481.9 0.838393 
11483.4 0.838762 
11484.9 0.839482 
11486.5 0.840675 
11488 0.841955 
11489.5 0.84329 
11491 0.845159 
11492.6 0.846402 
11494.1 0.847668 
11495.7 0.848695 
11497.2 0.849368 
11498.8 0.849534 
11500.3 0.849592 
11501.9 0.849444 
11503.4 0.849193 
11505 0.848948 
11506.5 0.848545 
11508.1 0.848284 
11509.7 0.848245 
11511.2 0.848079 
11512.8 0.848143 
11514.4 0.84799 
11516 0.84793 
11517.6 0.847579 
11519.2 0.8472 
11520.7 0.846791 
11522.3 0.845936 
11523.9 0.844908 
11525.5 0.843699 
11527.1 0.842461 
11528.7 0.841189 
11530.3 0.839853 
11531.9 0.838555 
11533.6 0.837682 
11535.2 0.836348 
11536.8 0.83515 
11538.4 0.833645 
11540.1 0.832332 
11541.7 0.830967 
11543.3 0.829624 
11544.9 0.828343 
11546.6 0.826875 
11548.2 0.825521 
11549.9 0.823931 
11551.5 0.822495 
11553.2 0.820973 
11554.8 0.819574 
11556.5 0.818469 
11558.1 0.81689 
11559.8 0.815671 
11561.5 0.814426 
11563.1 0.812933 
11564.8 0.811544 
11566.5 0.810083 
11568.2 0.8085 
11569.8 0.806912 
11571.5 0.805552 
11573.2 0.804282 
11574.9 0.803008 
11576.6 0.801818 
11578.3 0.800736 
11580 0.799754 
11581.7 0.799147 
11583.4 0.798448 
11585.1 0.798138 
11586.8 0.7976 
11588.5 0.797195 
11590.3 0.796559 
11592 0.796329 
11593.7 0.79578 
11595.4 0.795234 
11597.2 0.794658 
11598.9 0.794121 
11600.6 0.793339 
11602.4 0.792512 
11604.1 0.791695 
11605.8 0.790953 
11607.6 0.79015 
11609.3 0.789494 
11611.1 0.788989 
11612.9 0.788715 
11614.6 0.788639 
11616.4 0.788624 
11618.1 0.788619 
11619.9 0.78855 
11621.7 0.788383 
11623.5 0.788352 
11625.2 0.787783 
11627 0.787363 
11628.8 0.787078 
11630.6 0.786715 
11632.4 0.786264 
11634.2 0.785874 
11636 0.785362 
11637.8 0.784927 
11639.6 0.784391 
11641.4 0.783992 
11643.2 0.783378 
11645 0.78282 
11646.8 0.782234 
11648.6 0.781451 
11650.5 0.78068 
11652.3 0.779875 
11654.1 0.778948 
11655.9 0.778143 
11657.8 0.777083 
11659.6 0.776043 
11661.4 0.774855 
11663.3 0.773815 
11665.1 0.772619 
11667 0.771475 
11668.8 0.770265 
11670.7 0.768973 
11672.5 0.76772 
11674.4 0.766397 
11676.3 0.76504 
11678.1 0.763755 
11680 0.762078 
11681.9 0.760597 
11683.8 0.759264 
11685.6 0.757811 
11687.5 0.7565 
11689.4 0.755126 
11691.3 0.753884 
11693.2 0.752797 
11695.1 0.75147 
11697 0.7503 
11698.9 0.749237 
11700.8 0.748208 
11702.7 0.747103 
11704.6 0.745608 
11706.5 0.744238 
11708.4 0.743431 
11710.3 0.742369 
11712.3 0.741383 
11714.2 0.740416 
11716.1 0.739667 
11718 0.738986 
11720 0.738432 
11721.9 0.737895 
11723.8 0.737349 
11725.8 0.736899 
11727.7 0.736235 
11729.7 0.73571 
11731.6 0.735243 
11733.6 0.734722 
11735.5 0.734191 
11737.5 0.733615 
11739.5 0.733246 
11741.4 0.732616 
11743.4 0.732143 
11745.4 0.731501 
11747.4 0.730787 
11749.3 0.730196 
11751.3 0.72953 
11753.3 0.728841 
11755.3 0.728253 
11757.3 0.727464 
11759.3 0.726717 
11761.3 0.725916 
11763.3 0.725284 
11765.3 0.724509 
11767.3 0.72382 
11769.3 0.723051 
11771.3 0.722422 
11773.3 0.721674 
11775.3 0.720886 
11777.4 0.719967 
11779.4 0.719273 
11781.4 0.718466 
11783.4 0.717627 
11785.5 0.716965 
11787.5 0.716167 
11789.6 0.715378 
11791.6 0.714603 
11793.6 0.713597 
11795.7 0.71248 
11797.7 0.711773 
11799.8 0.710604 
11801.9 0.709637 
11803.9 0.708846 
11806 0.707962 
11808 0.706996 
11810.1 0.705991 
11812.2 0.704854 
11814.3 0.703757 
11816.4 0.702803 
11818.4 0.701723 
11820.5 0.701796 
11822.6 0.699663 
11824.7 0.698597 
11826.8 0.697511 
11828.9 0.696389 
11831 0.695257 
11833.1 0.694162 
11835.2 0.693043 
11837.3 0.691881 
11839.4 0.690638 
11841.5 0.689515 
11843.7 0.688346 
11845.8 0.687372 
11847.9 0.686285 
11850 0.685264 
11852.2 0.684225 
11854.3 0.68322 
11856.4 0.682202 
11858.6 0.681267 
11860.7 0.680434 
11862.9 0.679524 
11865 0.678742 
11867.2 0.677882 
11869.3 0.676941 
11871.5 0.676041 
11873.6 0.675287 
11875.8 0.674518 
11878 0.673788 
11880.1 0.673164 
11882.3 0.672399 
11884.5 0.671799 
11886.7 0.671015 
11888.9 0.670269 
11891.1 0.669588 
11893.2 0.668932 
11895.4 0.668242 
11897.6 0.667673 
11899.8 0.666924 
11902 0.666283 
11904.2 0.665503 
11906.4 0.664797 
11908.6 0.663975 
11910.9 0.663349 
11913.1 0.662558 
11915.3 0.66181 
11917.5 0.661087 
11919.7 0.660196 
11922 0.659283 
11924.2 0.658418 
11926.4 0.657574 
11928.7 0.656776 
11930.9 0.65586 
11933.2 0.655053 
11935.4 0.654188 
11937.7 0.653299 
11939.9 0.652468 
11942.2 0.651589 
11944.4 0.65056 
11946.7 0.649542 
11949 0.648679 
11951.2 0.647722 
11953.5 0.646826 
11955.8 0.64585 
11958 0.64493 
11960.3 0.644015 
11962.6 0.643006 
11964.9 0.642 
11967.2 0.64106 
11969.5 0.640066 
11971.8 0.63908 
11974.1 0.638023 
11976.4 0.637023 
11978.7 0.636068 
11981 0.635192 
11983.3 0.63413 
11985.6 0.633148 
11987.9 0.63218 
11990.2 0.631273 
11992.6 0.630139 
11994.9 0.629191 
11997.2 0.628161 
11999.6 0.627092 
12001.9 0.626041 
12004.2 0.625132 
12006.6 0.624173 
12008.9 0.623269 
12011.3 0.622329 
12013.6 0.621356 
12016 0.620418 
12018.3 0.619542 
12020.7 0.618666 
12023 0.617792 
12025.4 0.616848 
12027.8 0.615993 
12030.1 0.614905 
12032.5 0.614053 
12034.9 0.613177 
12037.3 0.612383 
12039.7 0.611565 
12042 0.610769 
12044.4 0.609943 
12046.8 0.609087 
12049.2 0.608294 
12051.6 0.607681 
12054 0.606888 
12056.4 0.606057 
12058.8 0.605266 
12061.3 0.604448 
12063.7 0.603678 
12066.1 0.602948 
12068.5 0.602144 
12070.9 0.601578 
12073.3 0.600482 
12075.8 0.599578 
12078.2 0.598846 
12080.7 0.598034 
12083.1 0.597152 
12085.5 0.596272 
12088 0.59575 
12090.4 0.594629 
12092.9 0.593704 
12095.3 0.59286 
12097.8 0.591869 
12100.2 0.590959 
12102.7 0.590082 
12105.2 0.589113 
12107.6 0.588224 
12110.1 0.587208 
12112.6 0.586266 
12115.1 0.585385 
12117.5 0.584353 
12120 0.583431 
12122.5 0.582639 
12125 0.581573 
12127.5 0.580564 
12130 0.579808 
12132.5 0.578611 
12135 0.57765 
12137.5 0.576888 
12140 0.576285 
12142.5 0.575041 
12145 0.574038 
12147.6 0.573144 
12150.1 0.572083 
12152.6 0.570974 
12155.1 0.57004 
12157.7 0.56914 
12160.2 0.568162 
12162.7 0.567145 
12165.3 0.566097 
12167.8 0.564936 
12170.3 0.563995 
12172.9 0.563058 
12175.5 0.562305 
12178 0.561343 
12180.6 0.560539 
12183.1 0.55911 
12185.7 0.558366 
12188.2 0.557378 
12190.8 0.556469 
12193.4 0.55561 
12196 0.554807 
12198.5 0.553826 
12201.1 0.552867 
12203.7 0.552022 
12206.3 0.551093 
12208.9 0.550185 
12211.5 0.549191 
12214.1 0.548325 
12216.7 0.546994 
12219.3 0.547146 
12221.9 0.545701 
12224.5 0.544847 
12227.1 0.543904 
12229.7 0.543134 
12232.3 0.542242 
12235 0.541376 
12237.6 0.540541 
12240.2 0.539643 
12242.8 0.538694 
12245.5 0.537828 
12248.1 0.536987 
12250.7 0.536166 
12253.4 0.535344 
12256 0.534433 
12258.7 0.53349 
12261.3 0.532554 
12264 0.531643 
12266.6 0.530975 
12269.3 0.530064 
12272 0.529255 
12274.6 0.52835 
12277.3 0.52751 
12280 0.526535 
12282.7 0.52607 
12285.3 0.524771 
12288 0.523815 
12290.7 0.522866 
12293.4 0.522025 
12296.1 0.52107 
12298.8 0.520191 
12301.5 0.519274 
12304.2 0.518299 
12306.9 0.517325 
12309.6 0.516344 
12312.3 0.515433 
12315 0.514439 
12317.7 0.513427 
12320.4 0.512554 
12323.1 0.511459 
12325.9 0.51049 
12328.6 0.509465 
12331.3 0.508592 
12334.1 0.507624 
12336.8 0.506694 
12339.5 0.505758 
12342.3 0.504771 
12345 0.503841 
12347.8 0.502924 
12350.5 0.502 
12353.3 0.501159 
12356.1 0.500134 
12358.8 0.499248 
12361.6 0.498318 
12364.3 0.497529 
12367.1 0.496382 
12369.9 0.495439 
12372.7 0.494446 
12375.4 0.49372 
12378.2 0.49286 
12381 0.491949 
12383.8 0.491076 
12386.6 0.490127 
12389.4 0.489217 
12392.2 0.488338 
12395 0.487484 
12397.8 0.486529 
12400.6 0.485669 
12403.4 0.48486 
12406.2 0.484025 
12409 0.483013 
12411.8 0.48214 
12414.7 0.481318 
12417.5 0.480401 
12420.3 0.479643 
12423.2 0.478637 
12426 0.477611 
12428.8 0.476924 
12431.7 0.476121 
12434.5 0.475338 
12437.3 0.474484 
12440.2 0.47356 
12443 0.472701 
12445.9 0.471815 
12448.8 0.470943 
12451.6 0.469974 
12454.5 0.469051 
12457.4 0.468153 
12460.2 0.467306 
12463.1 0.466726 
12466 0.46535 
12468.9 0.464637 
12471.7 0.463656 
12474.6 0.462739 
12477.5 0.461726 
12480.4 0.460815 
12483.3 0.459873 
12486.2 0.458994 
12489.1 0.457987 
12492 0.457083 
12494.9 0.45614 
12497.8 0.455248 
12500.7 0.454344 
12503.6 0.453401 
12506.6 0.452357 
12509.5 0.451344 
12512.4 0.450376 
12515.3 0.449478 
12518.3 0.448567 
12521.2 0.447516 
12524.1 0.446573 
12527.1 0.445669 
12530 0.444739 
12533 0.44379 
12535.9 0.442822 
12538.9 0.441962 
12541.8 0.441 
12544.8 0.440127 
12547.7 0.439255 
12550.7 0.438255 
12553.7 0.437611 
12556.6 0.436631 
12559.6 0.435688 
12562.6 0.434739 
12565.6 0.433898 
12568.6 0.432955 
12571.5 0.431987 
12574.5 0.431045 
12577.5 0.43021 
12580.5 0.429236 
12583.5 0.428287 
12586.5 0.427439 
12589.5 0.426567 
12592.5 0.425681 
12595.5 0.424834 
12598.6 0.423796 
12601.6 0.422898 
12604.6 0.421943 
12607.6 0.421083 
12610.6 0.420465 
12613.7 0.419344 
12616.7 0.418344 
12619.7 0.417459 
12622.8 0.416541 
12625.8 0.415841 
12628.9 0.414904 
12631.9 0.414064 
12634.9 0.41328 
12638 0.412267 
12641.1 0.411293 
12644.1 0.410363 
12647.2 0.409439 
12650.3 0.408459 
12653.3 0.407586 
12656.4 0.406866 
12659.5 0.405866 
12662.6 0.404949 
12665.6 0.404108 
12668.7 0.40321 
12671.8 0.402229 
12674.9 0.401325 
12678 0.400433 
12681.1 0.399223 
12684.2 0.398796 
12687.3 0.397745 
12690.4 0.396739 
12693.5 0.395853 
12696.6 0.394866 
12699.7 0.393879 
12702.8 0.392968 
12705.9 0.392529 
12709.1 0.391478 
12712.2 0.390382 
12715.3 0.389478 
12718.5 0.388586 
12721.6 0.387618 
12724.7 0.386675 
12727.9 0.385809 
12731 0.384745 
12734.2 0.383599 
12737.3 0.382924 
12740.5 0.382006 
12743.6 0.381134 
12746.8 0.380197 
12749.9 0.379197 
12753.1 0.378261 
12756.3 0.377318 
12759.4 0.376331 
12762.6 0.375382 
12765.8 0.37456 
12769 0.373618 
12772.2 0.372643 
12775.4 0.371497 
12778.5 0.370478 
12781.7 0.36958 
12784.9 0.368643 
12788.1 0.367694 
12791.3 0.366771 
12794.5 0.365828 
12797.7 0.364898 
12801 0.363892 
12804.2 0.36293 
12807.4 0.362503 
12810.6 0.360994 
12813.8 0.360172 
12817.1 0.35914 
12820.3 0.358217 
12823.5 0.357312 
12826.8 0.356363 
12830 0.355414 
12833.2 0.354541 
12836.5 0.353643 
12839.7 0.352713 
12843 0.351809 
12846.2 0.350917 
12849.5 0.350013 
12852.7 0.349121 
12856 0.348217 
12859.3 0.347306 
12862.5 0.346369 
12865.8 0.34542 
12869.1 0.344573 
12872.4 0.343675 
12875.6 0.342662 
12878.9 0.341777 
12882.2 0.340898 
12885.5 0.339962 
12888.8 0.338974 
12892.1 0.337943 
12895.4 0.337076 
12898.7 0.336153 
12902 0.335357 
12905.3 0.334452 
12908.6 0.333503 
12911.9 0.332516 
12915.3 0.331611 
12918.6 0.330834 
12921.9 0.329841 
12925.2 0.329006 
12928.6 0.32807 
12931.9 0.327172 
12935.2 0.326325 
12938.6 0.325427 
12941.9 0.32456 
12945.2 0.323529 
12948.6 0.322541 
12952 0.321662 
12955.3 0.320739 
12958.7 0.31979 
12962 0.31886 
12965.4 0.317803 
12968.7 0.316802 
12972.1 0.31593 
12975.5 0.314981 
12978.9 0.314019 
12982.2 0.313102 
12985.6 0.31228 
12989 0.311287 
12992.4 0.310338 
12995.8 0.309497 
12999.2 0.308529 
13002.6 0.307688 
13006 0.306739 
13009.4 0.305631 
13012.8 0.304624 
13016.2 0.303764 
13019.6 0.302771 
13023 0.301847 
13026.4 0.300923 
13029.8 0.300083 
13033.3 0.299134 
13036.7 0.298236 
13040.1 0.29735 
13043.6 0.296471 
13047 0.29549 
13050.5 0.294376 
13053.9 0.293777 
13057.3 0.292822 
13060.8 0.29193 
13064.2 0.291025 
13067.7 0.290013 
13071.2 0.28921 
13074.6 0.288389 
13078.1 0.287389 
13081.5 0.286503 
13085 0.285599 
13088.5 0.284611 
13092 0.283554 
13095.4 0.282586 
13098.9 0.281694 
13102.4 0.280764 
