#F XCOM_CrossSections.dat
#U00 This file is a direct conversion to specfile format of 
#U01 the XCOM selected-arrays output.
#U02 
#U03 XCOM itself can be found at:
#U04   http://www.nist.gov/pml/data/xcom/index.cfm

#S 1 H
#N 5
#L PhotonEnergy[keV]  Rayleigh(coherent)[cm2/g]  Compton(incoherent)[cm2/g]  CoherentPlusIncoherent[cm2/g]  Photoelectric[cm2/g]  PairProduction[cm2/g]  TotalCrossSection[cm2/g]
2.600000E+03 4.089600E-07 7.515000E-02 7.515041E-02 2.550100E-10 2.290037E-04 7.537941E-02
3.000000E+03 3.070400E-07 6.888800E-02 6.888831E-02 2.105500E-10 3.257080E-04 6.921402E-02
4.000000E+03 1.727300E-07 5.747700E-02 5.747717E-02 1.460200E-10 5.884430E-04 5.806562E-02
5.000000E+03 1.105300E-07 4.963800E-02 4.963811E-02 1.114900E-10 8.545600E-04 5.049267E-02
6.000000E+03 7.677500E-08 4.387200E-02 4.387208E-02 9.009800E-11 1.110810E-03 4.498289E-02
7.000000E+03 5.639500E-08 3.943300E-02 3.943306E-02 7.552000E-11 1.350160E-03 4.078322E-02
8.000000E+03 4.317900E-08 3.589000E-02 3.589004E-02 6.500500E-11 1.573930E-03 3.746397E-02
9.000000E+03 3.411600E-08 3.299200E-02 3.299203E-02 5.703400E-11 1.782830E-03 3.477486E-02
1.000000E+04 2.763300E-08 3.056700E-02 3.056703E-02 5.080300E-11 1.976440E-03 3.254347E-02
1.100000E+04 2.284100E-08 2.851100E-02 2.851102E-02 4.579600E-11 2.156870E-03 3.066789E-02
1.200000E+04 1.919100E-08 2.673700E-02 2.673702E-02 4.168500E-11 2.324710E-03 2.906173E-02
1.300000E+04 1.635300E-08 2.518900E-02 2.518902E-02 3.824400E-11 2.482480E-03 2.767150E-02
1.400000E+04 1.410000E-08 2.382700E-02 2.382701E-02 3.533400E-11 2.631300E-03 2.645831E-02
1.500000E+04 1.228400E-08 2.262000E-02 2.262001E-02 3.283100E-11 2.771700E-03 2.539171E-02
1.600000E+04 1.079600E-08 2.154500E-02 2.154501E-02 3.065600E-11 2.905500E-03 2.445051E-02
1.800000E+04 8.531900E-09 1.969300E-02 1.969301E-02 2.707100E-11 3.152200E-03 2.284521E-02
2.000000E+04 6.906800E-09 1.815700E-02 1.815701E-02 2.423900E-11 3.376300E-03 2.153331E-02
2.200000E+04 5.709400E-09 1.686700E-02 1.686701E-02 2.193900E-11 3.582500E-03 2.044951E-02
2.400000E+04 4.797700E-09 1.576100E-02 1.576100E-02 2.003900E-11 3.772500E-03 1.953350E-02
2.600000E+04 4.087900E-09 1.479900E-02 1.479900E-02 1.844400E-11 3.948700E-03 1.874770E-02
2.800000E+04 3.524500E-09 1.395700E-02 1.395700E-02 1.708200E-11 4.113000E-03 1.807000E-02
3.000000E+04 3.070400E-09 1.321600E-02 1.321600E-02 1.590500E-11 4.266500E-03 1.748250E-02
4.000000E+04 1.726700E-09 1.050400E-02 1.050400E-02 1.183600E-11 4.914200E-03 1.541820E-02
5.000000E+04 1.105300E-09 8.770900E-03 8.770901E-03 9.422100E-12 5.422000E-03 1.419290E-02
6.000000E+04 7.671500E-10 7.552000E-03 7.552001E-03 7.826900E-12 5.837900E-03 1.338990E-02
8.000000E+04 4.314900E-10 5.958000E-03 5.958000E-03 5.847400E-12 6.492700E-03 1.245070E-02
1.000000E+05 2.760300E-10 4.944700E-03 4.944700E-03 4.666800E-12 6.995700E-03 1.194040E-02
1.500000E+05 1.227200E-10 3.521500E-03 3.521500E-03 3.101500E-12 7.882400E-03 1.140390E-02
2.000000E+05 6.900800E-11 2.760900E-03 2.760900E-03 2.322400E-12 8.478000E-03 1.123890E-02
3.000000E+05 3.067400E-11 1.956700E-03 1.956700E-03 1.545700E-12 9.251200E-03 1.120790E-02
4.000000E+05 1.725500E-11 1.532500E-03 1.532500E-03 1.158500E-12 9.740000E-03 1.127250E-02
5.000000E+05 1.104100E-11 1.268400E-03 1.268400E-03 9.260800E-13 1.008230E-02 1.135070E-02
6.000000E+05 7.665500E-12 1.086200E-03 1.086200E-03 7.713300E-13 1.033740E-02 1.142360E-02
8.000000E+05 4.313100E-12 8.484100E-04 8.484100E-04 5.784700E-13 1.069650E-02 1.154491E-02
1.000000E+06 2.760300E-12 6.978400E-04 6.978400E-04 4.626800E-13 1.093910E-02 1.163694E-02
1.500000E+06 1.227200E-12 4.874800E-04 4.874800E-04 3.083500E-13 1.130590E-02 1.179338E-02
2.000000E+06 6.900800E-13 3.772400E-04 3.772400E-04 2.312200E-13 1.151500E-02 1.189224E-02
3.000000E+06 3.067400E-13 2.622900E-04 2.622900E-04 1.541500E-13 1.174440E-02 1.200669E-02
4.000000E+06 1.725500E-13 2.024800E-04 2.024800E-04 1.155500E-13 1.187950E-02 1.208198E-02
5.000000E+06 1.104100E-13 1.655600E-04 1.655600E-04 9.248800E-14 1.196550E-02 1.213106E-02
6.000000E+06 7.665500E-14 1.404100E-04 1.404100E-04 7.707400E-14 1.202580E-02 1.216621E-02
8.000000E+06 4.313100E-14 1.081400E-04 1.081400E-04 5.778100E-14 1.210410E-02 1.221224E-02
1.000000E+07 2.760300E-14 8.830600E-05 8.830600E-05 4.622600E-14 1.215550E-02 1.224381E-02
1.500000E+07 1.227200E-14 6.100200E-05 6.100200E-05 3.081700E-14 1.222360E-02 1.228460E-02
